age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
74,F,233,En Couple,2,false,1429 KE 84
30,F,222,En Couple,0,false,6946 VM 84
48,M,1022,En Couple,4,false,6125 OU 88
26,M,204,Célibataire,0,false,2687 KM 26
57,F,932,En Couple,2,false,531 SP 91
33,M,206,En Couple,3,false,285 ET 56
62,M,435,Célibataire,0,false,5605 PC 25
56,M,426,En Couple,3,false,6175 RM 20
27,F,959,En Couple,4,false,8376 DG 18
27,M,460,Célibataire,0,false,4830 PV 61
75,M,247,En Couple,2,true,6748 RZ 12
53,M,1357,En Couple,4,false,2337 WY 45
53,M,417,Célibataire,0,false,3116 WL 74
66,M,1323,En Couple,4,false,7622 CL 25
84,M,172,En Couple,4,false,7116 TK 91
32,M,829,En Couple,0,false,5112 JX 17
25,F,160,En Couple,1,true,9291 HJ 36
43,M,156,En Couple,4,true,8745 GA 78
59,M,989,En Couple,0,true,624 WD 25
32,F,1138,Célibataire,0,false,4134 SU 17
23,F,487,Célibataire,0,false,1887 DL 86
50,F,484,En Couple,2,false,7080 LF 48
47,M,502,En Couple,1,false,9107 XY 31
27,M,554,En Couple,1,false,5135 QS 27
50,M,923,En Couple,0,false,9923 EK 28
71,M,1322,Célibataire,0,false,8567 QX 77
81,M,445,En Couple,3,false,7790 WF 74
48,M,452,En Couple,0,true,1476 PO 22
36,M,229,En Couple,0,false,6897 TA 93
58,F,868,En Couple,4,false,791 HK 61
20,F,500,En Couple,1,false,8093 PX 62
24,M,1101,En Couple,4,false,1592 IF 89
80,M,598,Célibataire,0,false,8675 XX 69
81,M,1369,En Couple,4,false,8107 ZD 21
56,M,464,Seule,1,false,5866 CT 79
52,M,196,En Couple,2,true,1790 BS 26
46,M,572,Célibataire,0,false,9748 PJ 26
63,M,905,En Couple,0,true,1062 LE 35
59,F,1041,En Couple,2,false,4911 UP 53
64,F,572,Seule,1,false,2759 PE 20
37,M,407,En Couple,3,false,9440 BN 68
69,M,466,En Couple,0,false,7643 DK 57
37,M,762,Célibataire,0,false,5591 SM 21
23,M,1092,Célibataire,0,false,5799 GC 72
42,M,857,En Couple,3,true,6095 ON 46
76,M,593,En Couple,0,false,6923 ZO 76
23,M,460,En Couple,0,false,3020 FB 60
20,M,570,En Couple,0,true,6096 IJ 83
74,M,1256,En Couple,1,false,1036 CT 81
56,M,726,En Couple,3,false,8793 DF 27
32,F,779,En Couple,3,true,5529 RU 16
62,M,592,En Couple,0,false,2644 VS 61
52,F,502,Célibataire,0,false,6467 PR 67
48,F,741,En Couple,1,false,4744 TI 68
23,M,502,En Couple,1,false,7832 IP 62
76,M,854,En Couple,4,true,1399 MK 92
25,M,1395,En Couple,3,false,3886 VW 33
84,F,408,En Couple,3,false,2763 YL 73
26,M,1382,Célibataire,0,false,3301 MU 40
29,M,428,Célibataire,0,false,1049 GC 18
43,F,1068,En Couple,0,false,4310 XL 52
47,M,159,En Couple,1,false,5715 II 21
68,M,467,En Couple,0,false,4296 UY 30
41,F,402,En Couple,3,false,9967 UP 95
48,M,560,En Couple,4,false,7752 JU 64
82,M,473,En Couple,1,true,4451 YE 10
19,M,755,En Couple,1,true,9502 HP 15
38,F,222,Célibataire,0,false,2827 UU 45
23,F,212,Seule,2,false,8828 UO 82
32,M,435,En Couple,3,false,4942 EW 80
83,M,152,Marié(e),2,false,9967 YR 70
25,M,248,En Couple,1,false,4318 UK 16
48,F,449,En Couple,2,false,8606 RR 96
39,M,552,Célibataire,0,false,870 LG 58
59,M,809,En Couple,3,false,9096 PO 39
20,F,458,Célibataire,0,false,1484 TC 59
52,M,220,Célibataire,0,false,5032 LS 79
40,M,583,Célibataire,0,false,6334 DQ 29
26,M,500,En Couple,2,false,3762 QH 27
21,M,219,En Couple,0,false,7430 UV 72
57,M,171,Seule,2,false,9268 RM 23
23,M,739,Seule,3,false,9080 XJ 73
33,M,200,En Couple,4,false,3736 PY 37
56,M,533,En Couple,2,false,4112 HS 28
53,M,1055,En Couple,3, ,366 NC 81
30,M,238,En Couple,2,false,5463 VK 65
21,M,1252,En Couple,0,false,6420 WU 98
54,M,199,En Couple,2,false,7261 MM 36
51,M,1056,En Couple,4,false,2816 GE 51
59,F,438,En Couple,2,false,6541 ST 30
41,M,1022,En Couple,4,false,2369 DK 32
59,M,490,En Couple,1,false,9197 VB 51
56,M,1262,En Couple,3,false,9475 SU 44
28,M,501,En Couple,1,false,8333 LE 62
28,M,772,Célibataire,0,false,7593 TN 31
58,M,593,Célibataire,0,false,5253 EQ 74
68,M,182,En Couple,1,true,2467 VB 59
34,M,574,En Couple,0,true,3817 LM 54
25,M,801,En Couple,0,false,1016 EH 95
31,Masculin,497,Célibataire,0,false,6886 XC 68
46,M,935,Célibataire,0,false,9194 KD 33
57,M,886,Seule,2,false,7060 TA 36
76,M,533,Célibataire,0,false,2886 XP 42
62,F,423,Seule,2,false,931 FI 31
58,M,597,Seule,1,false,1539 SD 29
69,M,917,Célibataire,0,false,7808 LU 21
38,F,786,En Couple,0,false,832 VU 97
44,M,183,En Couple,0,false,1535 ZL 25
74,M,509,Célibataire,0,false,4392 IJ 13
18,M,496,En Couple,3,false,8879 RU 17
49,M,477,Célibataire,0,false,9279 WV 32
35,F,206,En Couple,3,true,8859 DO 94
18,M,1027,Seule,1,false,8931 QX 73
69,M,905,Célibataire,0,false,981 LF 81
22,M,488,Célibataire,0,false,1693 AE 76
64,M,937,Célibataire,0,false,8475 PX 54
70,F,226,Célibataire,0,false,3088 GI 47
44,M,170,En Couple,0,false,1940 OC 11
39,M,753,En Couple,3,false,4150 CX 15
52,F,453,En Couple,1,false,2497 YL 50
47,F,499,En Couple,2,false,9272 RS 76
24,Masculin,509,Célibataire,0,false,4782 BT 69
46,M,583,Célibataire,0,false,3124 QL 87
56,M,495,Célibataire,0,false,1296 LJ 31
24,M,1377,En Couple,2,false,6198 CF 26
56,F,465,En Couple,2,true,7254 GI 49
23,M,224,Célibataire,0,false,9041 BH 31
18,M,1328,En Couple,2,false,7593 PJ 84
28,M,779,En Couple,0,false,5893 UZ 12
83,M,158,Célibataire,0,false,9037 DL 24
58,M,531,En Couple,1,false,9928 IG 98
24,M,160,Célibataire,0,false,6992 WD 58
83,M,712,Célibataire,0,false,8191 WX 12
72,M,442,En Couple,0,false,5544 HY 68
30,M,415,En Couple,1,true,5252 WC 88
21,F,893,En Couple,1,false,7191 QK 62
51,M,434,En Couple,0,true,1038 CC 31
26,F,506,Célibataire,0,false,8248 RY 88
34,M,164,En Couple,3,false,5038 AT 93
51,F,577,En Couple,3,false,5152 FA 24
39,M,447,En Couple,1,false,8846 IV 62
30,M,537,En Couple,1,false,7551 YT 61
26,M,1354,En Couple,1,true,9586 JN 31
35,M,461,En Couple,0,false,8879 IX 37
33,M,232,En Couple,0,false,3624 OI 81
53,M,465,En Couple,2,true,4817 GO 77
27,M,770,En Couple,2,false,6249 VZ 75
43,F,481,En Couple,0,false,2436 GC 63
25,M,1371,Célibataire,0,false,8631 MY 94
41,M,959,En Couple,1,false,176 FJ 18
22,M,883,Célibataire,0,false,991 CZ 64
24,F,1103,Célibataire,0,false,6228 JY 42
31,F,572,Célibataire,0,false,6934 RT 33
32,M,167,En Couple,4,false,9165 JE 94
55,F,503,Célibataire,0,false,4766 AG 69
48,M,776,En Couple,4,false,145 FX 30
29,M,155,Célibataire,0,false,1535 MP 95
21,M,503,En Couple,0,false,5949 SD 23
37,M,842,En Couple,0,false,992 MT 45
51,M,1230,Célibataire,0,false,9900 ZY 86
64,M,599,En Couple,3,true,6445 BG 16
28,M,442,Célibataire,0,false,4897 PW 46
48,M,1346,Seule,1,false,5616 HN 98
71,M,506,En Couple,1,false,6008 OF 61
22,M,159,Célibataire,0,false,3402 MT 36
44,M,992,Célibataire,0,false,363 MS 20
58,F,595,En Couple,3,false,6088 UB 10
36,F,918,Célibataire,0,false,8345 LX 60
42,F,751,Seule,1,false,5008 SB 50
41,M,743,Seule,3,false,31 UF 71
31,M,178,En Couple,0,false,5539 DS 41
35,M,1302,En Couple,0,false,6624 BE 40
71,M,197,En Couple,1,false,3002 VQ 74
47,M,406,En Couple,2,false,6046 BS 92
51,M,412,En Couple,4,false,7339 EH 29
54,F,1394,Célibataire,0,false,881 JJ 20
27,M,1346,En Couple,2,false,8164 VZ 43
50,M,556,Célibataire,0,false,5052 OT 54
80,F,1162,En Couple,2,false,860 XL 21
28,M,568,En Couple,4,true,1148 TC 34
55,M,181,En Couple,4,false,9686 TW 45
35,M,1327,En Couple,1,false,9258 RO 17
43,M,1390,Célibataire,0,false,3806 PO 62
38,F,400,Célibataire,0,false,2246 BO 91
26,M,1250,En Couple,0,false,1275 UT 42
58,M,519,En Couple,2,false,7963 TX 89
33,Masculin,1068,Seule,3,false,3646 OH 15
71,M,212,En Couple,0,false,4816 MN 60
79,M,444,En Couple,0,false,3759 UU 55
77,M,537,En Couple,2,false,8899 EB 97
41,M,193,En Couple,0,false,1540 CL 63
49,M,947,En Couple,1,false,3053 JO 63
48,F,184,En Couple,0,false,444 ZS 74
44,M,235,En Couple,2,false,2514 EN 60
40,M,421,Célibataire,0,false,5277 YI 73
56,M,437,En Couple,0,true,8319 CP 41
38,F,535,En Couple,4,true,9675 FL 29
22,M,151,En Couple,4,false,9468 XX 60
35,M,730,En Couple,0,true,6178 GN 83
62,F,1263,En Couple,1,false,8202 VB 27
28,F,570,En Couple,1,false,3480 ST 59
82,F,226,En Couple,1,false,8836 RN 47
21,M,737,En Couple,2,false,62 FY 57
29,M,185,En Couple,0,false,2287 MO 56
61,M,482,En Couple,4,false,6670 ZW 59
80,Homme,1207,En Couple,3,false,8427 PK 50
40,M,217,En Couple,0,false,267 DY 46
26,M,558,En Couple,1,false,9297 QF 42
54,M,155,En Couple,2,false,3718 UF 95
29,M,1263,Célibataire,0,false,9140 CZ 19
18,M,546,En Couple,1,false,3428 RH 50
18,M,157,En Couple,2,false,1522 OK 77
23,F,537,En Couple,0,false,2074 CB 57
50,F,224,Célibataire,0,false,2098 DC 64
53,M,-1,En Couple,2,false,7028 AF 75
27,M,494,En Couple,4,true,8678 HR 95
57,M,781,Célibataire,0,false,231 EB 56
54,F,1272,En Couple,4,false,2184 OV 54
55,Femme,804,Célibataire,0,false,8532 VV 18
51,M,1104,En Couple,2,false,1390 TN 59
82,F,554,Célibataire,0,false,8438 FB 59
74,M,592,Seule,2,false,439 DF 16
61,M,459,Célibataire,0,false,8720 SI 68
56,F,232,En Couple,0,false,2045 VF 66
71,M,953,En Couple,2,false,1841 DI 90
69,M,466,En Couple,2,false,898 FR 86
40,M,170,En Couple,4,false,3665 LL 56
25,F,1194,Célibataire,0,false,2197 TZ 83
29,Homme,986,Célibataire,0,false,4387 TN 51
79,M,588,En Couple,3,false,1292 OB 70
31,M,596,En Couple,3,false,1443 LP 52
25,M,430,En Couple,2,false,3513 MC 41
21,M,192,En Couple,2,false,2935 LD 70
60,M,936,Célibataire,0,false,1623 PH 87
30,F,220,En Couple,0,false,2672 TX 88
75,F,494,En Couple,2,true,2204 UZ 14
50,M,228,En Couple,2,false,8231 ZC 73
19,M,1074,Célibataire,0,false,806 XY 85
50,M,445,En Couple,4,false,3730 KR 49
42,M,498,En Couple,1,true,5744 YQ 91
58,M,448,Célibataire,0,false,366 RX 82
54,M,1129,En Couple,4,false,8268 KB 68
57,M,445,Célibataire,0,false,7108 SL 81
22,M,204,En Couple,2,false,6615 LH 80
18,M,538,En Couple,2,false,6246 PI 78
22,M,212,Célibataire,0,false,8746 IM 19
55,M,470,Célibataire,0,false,2384 MG 80
19,M,525,Célibataire,0,false,9668 FP 19
54,M,534,En Couple,1,false,3113 QD 93
72,M,560,Célibataire,0,false,771 ZO 10
35,M,439,En Couple,3,false,4929 RC 45
39,F,226,En Couple,0,false,4506 TE 71
61,M,166,Célibataire,0,false,8291 QJ 70
21,F,858,En Couple,2,false,3610 RT 94
22,F,566,En Couple,4,false,4002 RK 75
37,M,247,Célibataire,0,false,1179 WO 67
70,M,1099,En Couple,3,false,1133 UZ 21
36,M,225,Célibataire,0,false,9441 AK 39
25,M,402,En Couple,0,false,1996 JJ 41
22,M,565,En Couple,1,false,3369 JD 84
36,M,435,En Couple,0,false,7170 HY 98
38,M,547,Seul,0,false,8187 RC 90
35,F,439,En Couple,0,false,2795 GM 34
54,M,246,Célibataire,0,false,5527 GX 60
59,M,404,Célibataire,0,false,5213 MG 61
55,F,472,Célibataire,0,false,890 DA 19
51,M,497,En Couple,0,false,920 NX 64
30,F,1255,Célibataire,0,false,9832 AI 90
28,M,492,En Couple,2,false,8968 YA 76
57,M,481,En Couple,4,true,192 RR 31
55,M,161,En Couple,4,false,4095 IV 53
54,M,445,En Couple,0,false,7869 QL 93
45,M,1052,En Couple,4,false,8717 XW 86
52,F,1257,Seule,3,false,5250 PE 76
49,M,1348,En Couple,0,true,1786 XQ 81
66,M,899,En Couple,3,false,826 XO 92
21,F,168,Célibataire,0,false,3480 MM 66
18,F,776,Seule,1,false,8063 TH 60
57,M,576,En Couple,0,true,4163 RU 67
64,F,561,Seule,3,false,6929 MJ 11
29,M,413,En Couple,4,false,6690 RA 40
58,M,414,Célibataire,0,false,1340 QE 94
36,M,508,En Couple,1,false,2101 GX 64
20,Masculin,237,En Couple,2,false,2565 JA 32
62,M,1050,Célibataire,0,false,2918 GF 92
71,F,248,Célibataire,0,false,4539 DK 62
18,M,424,Célibataire,0,false,4730 OQ 11
24,M,547,En Couple,0,false,7511 YD 26
42,M,215,En Couple,3,false,7791 PM 46
65,M,1126,En Couple,2,true,8654 XT 59
47,M,596,Seule,2,false,1325 NE 88
29,F,701,Célibataire,0,false,91 SA 73
18,M,531,En Couple,1,true,2471 BR 50
54,M,1003,En Couple,0,false,7032 TH 35
43,M,534,Célibataire,0,false,1273 KC 47
74,M,598,Seule,3,false,8835 GX 18
83,M,476,En Couple,3,false,2649 SD 82
33,M,151,Célibataire,0,false,9050 EN 57
46,M,1151,Célibataire,0,false,983 SN 21
59,M,467,Célibataire,0,false,4642 IO 74
59,M,1149,En Couple,0,true,8318 XO 35
48,M,797,En Couple,3,false,2393 RY 53
39,Femme,167,En Couple,2,false,6707 OD 51
46,M,555,Célibataire,0,false,1849 DD 65
52,M,401,En Couple,1,false,1395 UI 65
38,M,474,En Couple,3,false,678 VZ 16
24,M,458,En Couple,0,false,7590 NJ 55
59,F,1368,En Couple,4,false,6044 WO 82
46,M,188,Célibataire,0,false,2912 OB 49
84,M,707,Célibataire,0,false,9283 ZZ 19
72,M,544,En Couple,1,false,6236 EF 81
65,M,467,En Couple,2,true,5885 DL 76
48,M,412,Célibataire,0,false,6801 SQ 39
55,M,837,En Couple,3,false,788 BW 53
63,F,223,Célibataire,0,false,4687 FU 79
51,M,549,En Couple,2,false,5758 UM 15
18,M,491,En Couple,0,false,5824 XF 86
36,M,916,Marié(e),2,false,2107 LU 76
74,M,1207,En Couple,0,false,6681 VX 20
36,M,457,En Couple,2,false,3347 QX 57
70,F,479,En Couple,4,false,2824 TK 29
68,M,243,Célibataire,0,false,777 BQ 73
22,F,1198,Célibataire,0,false,6869 EO 26
25,M,466,En Couple,0,false,5772 PC 79
80,F,1081,Marié(e),0,false,1987 ZR 63
26,M,221,Célibataire,0,false,4563 OK 35
29,F,922,En Couple,0,false,9661 GH 71
22,M,832,En Couple,0,false,9406 BF 97
27,M,824,En Couple,2,false,7931 EV 72
18,M,431,En Couple,3,false,9050 FP 69
39,M,157,En Couple,0,true,6572 WW 54
22,M,217,Célibataire,0,false,8138 TM 65
40,F,229,Célibataire,0,false,9963 HV 15
34,F,1128,En Couple,3,false,6400 AJ 10
57,F,242,En Couple,4,false,205 ZM 27
49,F,594,En Couple,2,true,5828 UR 54
46,F,401,En Couple,1,false,1135 RC 92
40,F,500,Seule,3,false,6361 PL 28
27,M,1103,En Couple,0,false,3673 HZ 44
24,M,856,En Couple,3,false,7788 GY 58
83,F,834,En Couple,1,true,7615 QI 73
34,M,520,En Couple,2,true,7206 UQ 57
23,M,1219,En Couple,0,true,7324 HU 79
25,M,402,Seule,3,false,7223 XX 55
60,M,434,En Couple,0,true,6327 YE 38
41,M,715,En Couple,3,false,6971 XC 68
55,M,440,En Couple,3,false,3375 LS 84
35,M,158,En Couple,0,false,326 LU 38
37,M,211,Seule,2,false,9680 WS 85
24,M,431,En Couple,0,true,6921 YN 77
29,Homme,230,Célibataire,0,false,7438 TG 81
58,M,1051,Célibataire,0,false,8732 ZI 49
34,M,468,En Couple,3,true,5799 ZG 43
72,M,166,Célibataire,0,false,3220 XU 47
71,F,406,En Couple,1,false,6915 CI 47
32,M,548,Célibataire,0,false,5932 QH 28
38,M,222,En Couple,4,true,3573 QS 32
55,F,833,En Couple,3,false,7037 KJ 81
22,M,521,En Couple,1,false,1400 BM 40
60,M,522,Seule,1,false,600 OJ 39
68,M,231,En Couple,2,false,7476 LX 94
39,M,938,En Couple,2,true,6039 VD 53
57,M,456,Célibataire,0,false,5960 UB 63
38,M,520,En Couple,4,false,2834 PW 72
43,F,469,En Couple,0,false,7087 DQ 51
27,M,476,Célibataire,0,false,9590 AO 13
18,M,245,En Couple,2,false,9901 QS 87
46,M,1219,Célibataire,0,false,1469 AO 33
31,Masculin,193,Célibataire,0,false,1329 WI 58
23,M,1065,Célibataire,0,false,6874 RR 94
74,M,243,Célibataire,0,false,3475 HE 91
46,M,456,En Couple,0,false,411 GT 69
55,M,752,En Couple,3,false,5396 ZZ 84
79,M,546,En Couple,2,false,6583 YH 65
18,M,1290,Célibataire,0,false,4370 DX 80
56,F,469,Célibataire,0,false,4928 KI 56
68,M,1287,Célibataire,0,false,8563 KW 76
51,M,968,En Couple,4,true,8368 EQ 97
54,M,966,En Couple,2,false,1926 NJ 31
23,M,575,Célibataire,0,false,8349 FZ 70
43,M,465,En Couple,0,false,4295 DS 45
50,M,461,En Couple,4,false,8278 PE 59
28,Masculin,524,En Couple,2,false,7066 QX 24
45,M,856,En Couple,1,false,7604 CJ 10
49,M,488,En Couple,1,false,5517 US 78
62,M,1160,En Couple,1,false,5644 SP 12
32,F,1241,Célibataire,0,false,1608 EX 80
32,F,439,En Couple,4,true,8938 HU 11
26,M,197,En Couple,1,false,8269 SQ 71
30,Homme,234,Célibataire,0,false,9205 WH 11
28,M,192,Célibataire,0,false,3018 WU 35
37,M,581,Célibataire,0,false,5791 YJ 23
33,M,531,Célibataire,0,false,5747 HA 43
29,M,767,En Couple,0,false,7988 MY 92
21,M,864,Célibataire,0,false,9946 AN 39
24,M,507,En Couple,4,false,1911 BE 50
40,M,557,En Couple,2,false,3993 AE 37
48,M,168,Seule,1,false,9274 HU 77
54,M,192,En Couple,0,false,340 CN 48
18,M,227,Célibataire,0,false,7396 CP 17
47,M,886,Célibataire,0,false,5882 ET 87
29,F,917,Célibataire,0,false,9354 IA 39
62,M,851,En Couple,0,false,9042 FH 63
43,M,430,En Couple,0,false,4184 FC 56
20,M,1142,Célibataire,0,false,2992 IL 80
50,M,593,En Couple,0,false,6375 MK 29
28,Masculin,512,En Couple,2,false,6863 SJ 71
40,M,1045,Célibataire,0,false,4183 JL 33
59,F,507,En Couple,1,true,8837 WX 73
54,Masculin,1019,Célibataire,0,false,3059 CZ 98
48,Masculin,1158,En Couple,2,false,8788 HI 90
68,F,531,En Couple,3,false,6593 DW 96
24,M,507,En Couple,1,true,9045 JU 92
51,M,206,En Couple,0,false,8545 PL 35
64,M,201,En Couple,2,false,6076 ZI 55
58,F,534,En Couple,2,false,5691 JE 67
54,M,1216,En Couple,4,false,4329 DN 54
75,M,983,En Couple,3,true,579 HA 90
46,M,556,En Couple,2,false,9155 EO 70
43,Féminin,1175,Célibataire,0,false,4854 JT 48
39,F,444,En Couple,0,false,1916 RO 43
25,F,579,En Couple,2,false,3980 YK 48
41,M,1168,En Couple,3,true,3042 QU 59
73,M,481,En Couple,0,false,5334 AG 21
50,M,225,En Couple,0,false,2281 ZD 38
54,M,1227,Célibataire,0,false,5470 RL 76
69,F,488,En Couple,0,false,6179 NR 10
36,F,459,Célibataire,0,false,4555 PH 72
59,F,757,En Couple,1,false,1242 JU 76
66,F,205,En Couple,0,false,4380 MK 77
30,F,417,Seule,3,false,1378 HS 81
37,M,887,En Couple,4,false,8042 RX 66
37,M,949,En Couple,4,true,7178 HY 23
19,F,436,En Couple,3,false,3288 WW 47
37,M,454,En Couple,0,false,5353 CC 17
25,M,529,En Couple,1,true,3204 WM 35
44,M,1011,En Couple,1,false,5922 SM 13
45,F,484,En Couple,1,false,485 PD 31
47,F,1095,En Couple,3,false,4802 VC 46
20,M,231,En Couple,0,false,7516 SH 82
43,M,592,En Couple,4,false,2478 FB 73
36,M,164,Célibataire,0,false,5685 WM 34
25,F,774,En Couple,1,false,5064 BA 46
49,F,420,En Couple,0,false,901 WU 43
22,F,1179,Célibataire,0,false,9081 SH 84
37,M,1069,En Couple,2,false,7419 EE 59
39,M,512,En Couple,1,false,7045 BC 83
31,M,500,En Couple,0,false,5840 VE 97
29,M,1325,En Couple,4,false,7052 TL 18
29,M,902,Célibataire,0,false,505 XL 31
69,M,1226,Célibataire,0,false,1908 BC 64
20,Homme,1191,En Couple,0,false,4289 DP 46
66,M,506,Célibataire,0,false,8530 YN 62
39,M,424,En Couple,2,false,7761 DU 24
45,F,1127,Célibataire,0,false,2672 YL 71
43,Femme,456,Célibataire,0,false,6346 VO 69
76,M,992,Célibataire,0,false,4245 ZD 59
80,M,737,Célibataire,0,false,1463 SY 34
38,M,830,En Couple,2,false,6178 NX 60
21,M,1211,En Couple,0,false,6558 UZ 51
60,F,464,Célibataire,0,false,97 ZF 92
48,M,158,En Couple,1,false,8765 CF 48
67,M,410,Célibataire,0,false,9798 JT 56
20,M,1060,Célibataire,0,false,6142 AP 22
29,M,576,En Couple,3,false,1216 YW 85
47,M,596,En Couple,1,false,4773 MJ 28
27,M,583,Célibataire,0,false,982 OQ 88
41,M,595,En Couple,0,false,9774 ZD 34
36,M,518,Célibataire,0,false,9163 OX 74
23,F,1169,Célibataire,0,false,2018 ST 10
59,M,426,En Couple,0,false,5724 EH 19
46,M,478,En Couple,0,false,0 UE 92
32,M,1242,En Couple,0,true,4542 FF 10
49,F,1227,Célibataire,0,false,4533 MW 59
69,M,1124,En Couple,3,true,4242 WM 91
26,M,559,En Couple,4,false,2199 HR 62
40,F,?,En Couple,3,true,5059 FK 38
50,M,435,En Couple,2,true,2659 RM 10
35,M,489,En Couple,1,false,4341 DN 27
44,F,174,En Couple,2,false,7684 MX 39
23, ,158,En Couple,2,true,6101 XV 68
25,M,545,En Couple,0,false,3997 TR 66
52,F,525,Célibataire,0,false,5277 OW 26
53,M,486,Célibataire,0,false,891 MS 25
73,M,224,En Couple,0,true,4622 TY 20
59,M,479,Seule,3,false,101 PM 76
38,M,166,En Couple,0,false,5509 TC 51
37,M,225,En Couple,3,false,9806 CR 35
33,F,1185,En Couple,1,false,2520 QT 33
73,F,155,Célibataire,0,false,191 MI 78
58,M,515,En Couple,4,true,3304 DL 31
40,F,483,En Couple,4,false,7407 IG 79
53,M,486,En Couple,3,true,3071 RG 69
37,M,460,En Couple,4,false,5597 MU 50
18,M,531,En Couple,1,false,929 DQ 73
26,M,434,En Couple,2,false,8881 AA 29
29,N/D,510,En Couple,0,false,1116 LM 87
23,Homme,810,Seule,1,false,8192 IS 12
20,F,234,Célibataire,0,false,5129 VC 11
39,M,407,Célibataire,0,false,7719 AJ 52
20,M,503,En Couple,2,false,3226 XC 20
34,M,1276,Célibataire,0,false,4013 OH 35
57,F,599,Célibataire,0,false,3612 OA 21
49,M,452,Célibataire,0,false,7283 YC 98
30,M,440,Célibataire,0,false,1428 LL 39
77,M,186,Célibataire,0,false,388 UB 54
56,M,508,Célibataire,0,false,7460 DE 40
69,M,221,En Couple,0,false,9127 TQ 56
22,M,181,En Couple,3,false,8404 KH 89
47,M,465,En Couple,4,false,8938 OP 66
32,M,599,Célibataire,0, ,2090 HF 10
84,M,462,En Couple,2,false,9318 XU 59
77,M,714,En Couple,2,true,1349 WA 60
19,F,231,Célibataire,0,false,7279 QY 22
45,M,817,Célibataire,0,false,1099 WT 96
76,M,433,Célibataire,0,false,2083 AF 40
33,M,509,En Couple,2,false,816 MU 31
40,M,562,En Couple,4,true,6328 NG 51
52,M,532,Célibataire,0,false,7408 MI 78
27,M,801,En Couple,4,false,1152 YY 57
52,M,470,En Couple,3,false,2370 HU 93
73,M,516,En Couple,0,false,6917 IZ 25
36,M,946,Seule,1,false,724 VK 30
69,M,427,En Couple,3,false,8191 AN 51
25,F,150,Célibataire,0,false,1075 UQ 48
61,F,472,En Couple,0,false,2555 XC 23
31,F,598,Célibataire,0,false,1074 RE 74
64,F,432,En Couple,1,true,7683 KJ 25
77,M,1269,Célibataire,0,false,3199 ZR 76
81,M,569,Célibataire,0,false,6826 LQ 55
24,M,596,En Couple,3,false,6531 MX 72
50,F,931,En Couple,0,false,5006 GJ 68
82,M,591,En Couple,0,false,4016 CK 77
76,M,583,En Couple,1,false,1942 AO 44
41,Masculin,776,En Couple,2,false,7683 LI 90
28,M,541,En Couple,2,true,2548 BK 74
59,F,166,Seule,1,false,2497 UY 20
58,M,423,Célibataire,0,false,6322 FO 53
55,M,1168,En Couple,0,false,523 BL 11
55,F,193,Seule,3,false,4998 FH 32
48,M,568,Célibataire,0,false,7388 UV 55
59,F,573,Célibataire,0,false,5743 MO 62
32,M,159,En Couple,0,false,5799 VB 17
28,M,401,En Couple,1,false,4263 DJ 39
84,M,174,Célibataire,0,false,9851 JT 89
49,F,403,En Couple,1,false,7665 YJ 33
46,M,533,En Couple,1,true,5616 VS 95
31,M,244,Célibataire,0,false,9673 RF 66
54,M,420,En Couple,1,false,6169 MC 60
83,F,428,En Couple,4,false,3561 FQ 43
45,F,500,En Couple,3,false,5266 YQ 15
49,M,588,Célibataire,0,false,8320 EY 90
51,F,574,Célibataire,0,false,3298 FN 36
40,M,970,En Couple,3,false,5850 FS 50
18,M,534,En Couple,2,false,8439 VJ 46
21,F,498,Célibataire,0,false,3277 IN 92
40,M,429,Célibataire,0,false,6798 NC 74
46,M,479,En Couple,0,false,5271 MP 54
64,F,1212,Célibataire,0,false,3721 PI 63
51,F,462,En Couple,2,false,6115 FX 35
26,M,519,Célibataire,0,false,5897 ID 12
44,M,1303,Célibataire,0,false,8995 YS 54
37,M,173,En Couple,1,false,483 CP 62
55,Homme,161,En Couple,0,false,9764 XW 19
25,F,1253,En Couple,0,false,1612 EE 22
35,M,587,En Couple,4,false,1615 JX 67
29,F,466,En Couple,3,false,5888 QD 47
21,M,466,En Couple,2,false,3603 DC 64
54,F,237,En Couple,4,true,2500 VU 15
57,M,569,Célibataire,0,false,2894 ND 73
